month,town,flat_type,floor_area_sqm,flat_model,resale_price
2018-08,ANG MO KIO,5 ROOM,120,Improved,553000
2018-08,ANG MO KIO,5 ROOM,123,Improved,600000
2018-08,ANG MO KIO,5 ROOM,111,Improved,757000
2018-08,ANG MO KIO,5 ROOM,119,Improved,685000
2018-08,ANG MO KIO,5 ROOM,121,Improved,528000
2018-08,ANG MO KIO,5 ROOM,128,Improved,660000
2018-08,ANG MO KIO,5 ROOM,110,Improved,703888
2018-08,ANG MO KIO,5 ROOM,110,Improved,758000
2018-08,ANG MO KIO,5 ROOM,110,Improved,590000
2018-08,ANG MO KIO,5 ROOM,110,Improved,710000
2018-08,CENTRAL AREA,3 ROOM,66,Improved,370000
2018-08,CENTRAL AREA,3 ROOM,74,Model A,348000
2018-08,CENTRAL AREA,3 ROOM,60,Improved,390000
2018-08,CENTRAL AREA,3 ROOM,59,Improved,425000
2018-08,CENTRAL AREA,3 ROOM,59,Improved,450000
2018-08,CENTRAL AREA,3 ROOM,70,Improved,500000
2018-08,CENTRAL AREA,3 ROOM,60,Improved,428000
2018-08,CENTRAL AREA,4 ROOM,82,Improved,653000
2018-08,CENTRAL AREA,4 ROOM,82,Improved,435000
2018-08,CENTRAL AREA,4 ROOM,82,Improved,435000
2018-08,CENTRAL AREA,4 ROOM,87,Improved,508000
2018-08,CENTRAL AREA,4 ROOM,111,Model A,508000
2018-08,CLEMENTI,2 ROOM,50,Model A,332000
2018-08,CLEMENTI,3 ROOM,75,Model A,510000
2018-08,CLEMENTI,3 ROOM,67,New Generation,279000
2018-08,CLEMENTI,3 ROOM,67,New Generation,320000
2018-08,CLEMENTI,3 ROOM,67,New Generation,285000
2018-08,CLEMENTI,3 ROOM,67,New Generation,342000
2018-08,CLEMENTI,3 ROOM,67,New Generation,320000
2018-08,CLEMENTI,3 ROOM,67,New Generation,342000
2018-08,CLEMENTI,3 ROOM,67,New Generation,360000
2018-08,CLEMENTI,3 ROOM,68,New Generation,262000
2018-08,CLEMENTI,3 ROOM,68,New Generation,280000
2018-08,CLEMENTI,3 ROOM,67,New Generation,260000
2018-08,CLEMENTI,3 ROOM,82,New Generation,335000
2018-08,CLEMENTI,3 ROOM,67,New Generation,295000
2018-08,CLEMENTI,3 ROOM,67,New Generation,282000
2018-08,CLEMENTI,4 ROOM,99,Model A,669000
2018-08,CLEMENTI,4 ROOM,92,Model A,680000
2018-08,CLEMENTI,4 ROOM,100,Model A,685000
2018-08,CLEMENTI,4 ROOM,92,Model A,710000
2018-08,CLEMENTI,4 ROOM,92,New Generation,525000
2018-08,CLEMENTI,4 ROOM,90,Model A,680000
2018-08,CLEMENTI,4 ROOM,91,New Generation,470000
2018-08,CLEMENTI,4 ROOM,91,Model A,690000
2018-08,CLEMENTI,4 ROOM,91,New Generation,508000
2018-08,CLEMENTI,4 ROOM,91,New Generation,500000
2018-08,CLEMENTI,4 ROOM,92,New Generation,460000
2018-08,CLEMENTI,4 ROOM,104,Model A,450000
2018-08,CLEMENTI,4 ROOM,91,New Generation,419000
2018-08,CLEMENTI,4 ROOM,91,New Generation,420000
2018-08,CLEMENTI,4 ROOM,92,New Generation,392000
2018-08,CLEMENTI,5 ROOM,137,Improved,643000
2018-08,CLEMENTI,5 ROOM,118,Improved,750000
2018-08,CLEMENTI,5 ROOM,117,Improved,825000
2018-08,CLEMENTI,5 ROOM,119,Improved,728000
2018-08,CLEMENTI,5 ROOM,119,Improved,650000
2018-08,CLEMENTI,5 ROOM,119,Improved,700000
2018-08,CLEMENTI,5 ROOM,119,Improved,523000
2018-08,GEYLANG,2 ROOM,45,Improved,233000
2018-08,GEYLANG,3 ROOM,60,Improved,280000
2018-08,GEYLANG,3 ROOM,68,New Generation,383000
2018-08,GEYLANG,3 ROOM,60,Improved,215000
2018-08,GEYLANG,3 ROOM,59,Improved,263000
2018-08,GEYLANG,3 ROOM,60,Model A,435000
2018-08,GEYLANG,3 ROOM,65,Improved,310000
2018-08,GEYLANG,3 ROOM,76,Improved,355000
2018-08,GEYLANG,4 ROOM,107,Model A,525000
2018-08,GEYLANG,4 ROOM,112,Model A,778000
2018-08,GEYLANG,4 ROOM,85,Model A,656000
2018-08,GEYLANG,4 ROOM,112,Model A,580000
2018-08,GEYLANG,4 ROOM,91,New Generation,395000
2018-08,GEYLANG,4 ROOM,95,Model A,749000
2018-08,GEYLANG,4 ROOM,105,New Generation,558000
2018-08,GEYLANG,4 ROOM,91,New Generation,480000
2018-08,GEYLANG,4 ROOM,104,Model A,475000
2018-08,GEYLANG,5 ROOM,121,Improved,560000
2018-08,GEYLANG,5 ROOM,127,Improved,632800
2018-08,GEYLANG,5 ROOM,110,Improved,800000
2018-08,GEYLANG,5 ROOM,118,Improved,640000
2018-08,GEYLANG,5 ROOM,113,Improved,828000
2018-08,GEYLANG,5 ROOM,122,Improved,480000
2018-08,GEYLANG,5 ROOM,122,Improved,540000
2018-08,JURONG EAST,2 ROOM,43,Model A,245000
2018-08,JURONG EAST,2 ROOM,44,Model A,265000
2018-08,JURONG EAST,3 ROOM,67,New Generation,240000
2018-08,JURONG EAST,3 ROOM,82,New Generation,315000
2018-08,JURONG EAST,3 ROOM,67,New Generation,275000
2018-08,JURONG EAST,3 ROOM,67,New Generation,276000
2018-08,JURONG EAST,3 ROOM,67,New Generation,285000
2018-08,JURONG EAST,3 ROOM,68,New Generation,260000
2018-08,JURONG EAST,3 ROOM,67,New Generation,278000
2018-08,JURONG EAST,3 ROOM,68,New Generation,274000
2018-08,JURONG EAST,3 ROOM,68,New Generation,230000
2018-08,JURONG EAST,3 ROOM,72,Model A,318000
2018-08,JURONG EAST,4 ROOM,92,New Generation,405000
2018-08,JURONG EAST,4 ROOM,104,Model A,435000
2018-08,JURONG EAST,4 ROOM,104,Model A,443888
2018-08,JURONG EAST,4 ROOM,105,Model A,447000
2018-08,JURONG EAST,4 ROOM,103,Model A,385000
2018-08,JURONG EAST,4 ROOM,97,New Generation,368000
2018-08,JURONG EAST,4 ROOM,97,New Generation,295000
2018-08,JURONG EAST,4 ROOM,87,Model A,480000
2018-08,JURONG EAST,4 ROOM,90,Model A,365000
2018-08,JURONG EAST,4 ROOM,100,Model A,526000
2018-08,JURONG EAST,5 ROOM,120,Improved,620000
2018-08,JURONG EAST,5 ROOM,120,Improved,460000
2018-08,JURONG EAST,5 ROOM,123,Improved,640000
2018-08,JURONG EAST,5 ROOM,123,Improved,530000
2018-08,JURONG EAST,5 ROOM,122,Improved,500000
2018-08,JURONG EAST,5 ROOM,121,Improved,430000
2018-08,JURONG EAST,5 ROOM,132,Model A,518000
2018-08,JURONG EAST,5 ROOM,121,Improved,500000
2018-08,JURONG EAST,5 ROOM,118,Improved,515000
2018-08,JURONG EAST,5 ROOM,110,Improved,452500
2018-08,JURONG EAST,5 ROOM,123,Improved,645000
2018-08,JURONG EAST,5 ROOM,123,Improved,628000
2018-08,JURONG EAST,5 ROOM,120,Improved,609000
2018-08,JURONG WEST,2 ROOM,47,Model A,205000
2018-08,JURONG WEST,2 ROOM,46,Premium Apartment,230000
2018-08,JURONG WEST,3 ROOM,68,Improved,220000
2018-08,JURONG WEST,3 ROOM,59,Improved,190000
2018-08,JURONG WEST,3 ROOM,68,Improved,210000
2018-08,JURONG WEST,3 ROOM,68,Model A,290000
2018-08,JURONG WEST,3 ROOM,59,Improved,235000
2018-08,JURONG WEST,3 ROOM,59,Improved,215000
2018-08,JURONG WEST,3 ROOM,68,Model A,300000
2018-08,JURONG WEST,3 ROOM,68,Model A,292000
2018-08,JURONG WEST,3 ROOM,65,Improved,230000
2018-08,JURONG WEST,3 ROOM,65,Improved,208000
2018-08,JURONG WEST,3 ROOM,65,Improved,220000
2018-08,JURONG WEST,3 ROOM,65,Improved,215000
2018-08,JURONG WEST,3 ROOM,65,Improved,235000
2018-08,JURONG WEST,3 ROOM,65,Improved,200000
2018-08,JURONG WEST,3 ROOM,65,Improved,205000
2018-08,JURONG WEST,3 ROOM,65,Improved,220000
2018-08,JURONG WEST,3 ROOM,67,Improved,218800
2018-08,JURONG WEST,3 ROOM,67,Improved,200000
2018-08,JURONG WEST,3 ROOM,76,Model A,263000
2018-08,JURONG WEST,3 ROOM,67,New Generation,250000
2018-08,JURONG WEST,3 ROOM,67,New Generation,288000
2018-08,JURONG WEST,3 ROOM,82,New Generation,297000
2018-08,JURONG WEST,3 ROOM,74,Model A,305000
2018-08,JURONG WEST,3 ROOM,67,New Generation,285000
2018-08,JURONG WEST,3 ROOM,74,Model A,323000
2018-08,JURONG WEST,3 ROOM,67,New Generation,248000
2018-08,JURONG WEST,3 ROOM,73,Model A,240000
2018-08,JURONG WEST,3 ROOM,73,Model A,230000
2018-08,JURONG WEST,3 ROOM,73,Model A,240000
2018-08,JURONG WEST,3 ROOM,73,Model A,267000
2018-08,JURONG WEST,3 ROOM,67,Model A,348000
2018-08,JURONG WEST,3 ROOM,69,Improved,220000
2018-08,JURONG WEST,3 ROOM,61,Improved,190000
2018-08,JURONG WEST,3 ROOM,61,Improved,205000
2018-08,JURONG WEST,4 ROOM,93,Model A,428000
2018-08,JURONG WEST,4 ROOM,103,Model A,330000
2018-08,JURONG WEST,4 ROOM,103,Model A,317000
2018-08,JURONG WEST,4 ROOM,103,Model A,300000
2018-08,JURONG WEST,4 ROOM,103,Model A,315000
2018-08,JURONG WEST,4 ROOM,104,Model A,310000
2018-08,JURONG WEST,4 ROOM,103,Model A,310000
2018-08,JURONG WEST,4 ROOM,104,Model A,325000
2018-08,JURONG WEST,4 ROOM,111,Model A,310000
2018-08,JURONG WEST,4 ROOM,93,Premium Apartment,415000
2018-08,JURONG WEST,4 ROOM,93,Premium Apartment,428000
2018-08,JURONG WEST,4 ROOM,91,New Generation,325000
2018-08,JURONG WEST,4 ROOM,91,New Generation,382000
2018-08,JURONG WEST,4 ROOM,106,Model A,305000
2018-08,JURONG WEST,4 ROOM,103,Model A,340000
2018-08,JURONG WEST,4 ROOM,103,Model A,368000
2018-08,JURONG WEST,4 ROOM,108,Model A,315000
2018-08,JURONG WEST,4 ROOM,103,Model A,320000
2018-08,JURONG WEST,4 ROOM,103,Model A,355000
2018-08,JURONG WEST,4 ROOM,105,Model A,435000
2018-08,JURONG WEST,4 ROOM,99,New Generation,330000
2018-08,JURONG WEST,4 ROOM,93,New Generation,335000
2018-08,JURONG WEST,4 ROOM,101,Model A,365000
2018-08,JURONG WEST,4 ROOM,100,Model A,410000
2018-08,JURONG WEST,4 ROOM,91,Model A,403000
2018-08,JURONG WEST,4 ROOM,94,Premium Apartment,402000
2018-08,JURONG WEST,4 ROOM,91,Model A,430000
2018-08,JURONG WEST,4 ROOM,91,Model A,415000
2018-08,JURONG WEST,4 ROOM,92,Premium Apartment,338000
2018-08,JURONG WEST,4 ROOM,93,Premium Apartment,432000
2018-08,JURONG WEST,4 ROOM,92,Premium Apartment,380000
2018-08,JURONG WEST,4 ROOM,91,Model A,400000
2018-08,JURONG WEST,4 ROOM,92,Model A,388000
2018-08,JURONG WEST,4 ROOM,91,Model A,320000
2018-08,JURONG WEST,4 ROOM,91,Model A,350000
2018-08,JURONG WEST,4 ROOM,106,Model A,325888
2018-08,JURONG WEST,4 ROOM,103,Model A,325000
2018-08,JURONG WEST,4 ROOM,104,Model A,365000
2018-08,JURONG WEST,4 ROOM,104,Model A,307000
2018-08,JURONG WEST,4 ROOM,104,Model A,315000
2018-08,JURONG WEST,4 ROOM,108,Model A,305000
2018-08,JURONG WEST,4 ROOM,104,Model A,313000
2018-08,JURONG WEST,4 ROOM,106,Model A,350000
2018-08,JURONG WEST,4 ROOM,105,Model A,295000
2018-08,JURONG WEST,4 ROOM,104,Model A,296000
2018-08,JURONG WEST,4 ROOM,104,Model A,305000
2018-08,JURONG WEST,4 ROOM,103,Model A,310000
2018-08,JURONG WEST,4 ROOM,105,Model A,306000
2018-08,JURONG WEST,4 ROOM,113,Model A,333000
2018-08,JURONG WEST,4 ROOM,105,Model A,320000
2018-08,JURONG WEST,4 ROOM,105,Model A,300000
2018-08,JURONG WEST,4 ROOM,113,Model A,348000
2018-08,JURONG WEST,4 ROOM,103,Model A,302000
2018-08,JURONG WEST,4 ROOM,94,Premium Apartment,410000
2018-08,JURONG WEST,4 ROOM,113,Model A,360000
2018-08,JURONG WEST,4 ROOM,108,Model A,350000
2018-08,JURONG WEST,4 ROOM,93,Premium Apartment,458028
2018-08,JURONG WEST,4 ROOM,102,Model A,383000
2018-08,JURONG WEST,4 ROOM,93,Model A,375000
2018-08,JURONG WEST,4 ROOM,90,Model A,350000
2018-08,JURONG WEST,5 ROOM,134,Model A,430000
2018-08,JURONG WEST,5 ROOM,111,Improved,370000
2018-08,JURONG WEST,5 ROOM,121,Improved,395000
2018-08,JURONG WEST,5 ROOM,125,Premium Apartment,508000
2018-08,JURONG WEST,5 ROOM,112,Premium Apartment,398000
2018-08,JURONG WEST,5 ROOM,113,Premium Apartment,360888
2018-08,JURONG WEST,5 ROOM,115,Premium Apartment,375000
2018-08,JURONG WEST,5 ROOM,111,Improved,360000
2018-08,JURONG WEST,5 ROOM,121,Improved,440000
2018-08,JURONG WEST,5 ROOM,133,Model A,428000
2018-08,JURONG WEST,5 ROOM,134,Model A,364000
2018-08,JURONG WEST,5 ROOM,118,Improved,472888
2018-08,JURONG WEST,5 ROOM,115,Improved,600000
2018-08,JURONG WEST,5 ROOM,111,Improved,465000
2018-08,JURONG WEST,5 ROOM,111,Improved,458000
2018-08,JURONG WEST,5 ROOM,111,Improved,400888
2018-08,JURONG WEST,5 ROOM,110,Improved,450000
2018-08,JURONG WEST,5 ROOM,111,Improved,448000
2018-08,JURONG WEST,5 ROOM,110,Improved,462000
2018-08,JURONG WEST,5 ROOM,111,Premium Apartment,523888
2018-08,JURONG WEST,5 ROOM,110,Premium Apartment,400000
2018-08,JURONG WEST,5 ROOM,110,Premium Apartment,425000
2018-08,JURONG WEST,5 ROOM,110,Improved,452000
2018-08,JURONG WEST,5 ROOM,110,Premium Apartment,425000
2018-08,JURONG WEST,5 ROOM,111,Premium Apartment,570000
2018-08,JURONG WEST,5 ROOM,110,Improved,400000
2018-08,JURONG WEST,5 ROOM,110,Improved,385000
2018-08,JURONG WEST,5 ROOM,110,Improved,490000
2018-08,JURONG WEST,5 ROOM,110,Improved,488000
2018-08,JURONG WEST,5 ROOM,110,Improved,455000
2018-08,JURONG WEST,5 ROOM,110,Improved,442000
2018-08,JURONG WEST,5 ROOM,110,Improved,471000
2018-08,JURONG WEST,5 ROOM,111,Improved,433000
2018-08,JURONG WEST,5 ROOM,122,Improved,400000
2018-08,JURONG WEST,5 ROOM,123,Improved,425000
2018-08,JURONG WEST,5 ROOM,123,Improved,430000
2018-08,JURONG WEST,5 ROOM,126,Improved,357000
2018-08,JURONG WEST,5 ROOM,125,Improved,390000
2018-08,JURONG WEST,5 ROOM,122,Improved,360000
2018-08,JURONG WEST,5 ROOM,127,Improved,386000
2018-08,JURONG WEST,5 ROOM,123,Improved,391000
2018-08,JURONG WEST,5 ROOM,127,Improved,439000
2018-08,JURONG WEST,5 ROOM,127,Improved,345000
2018-08,JURONG WEST,5 ROOM,112,Premium Apartment,465000
2018-08,JURONG WEST,5 ROOM,114,Premium Apartment,410000
2018-08,JURONG WEST,5 ROOM,121,Improved,365000
2018-08,JURONG WEST,5 ROOM,110,Premium Apartment,483000
2018-08,JURONG WEST,5 ROOM,120,Improved,450000
2018-08,PUNGGOL,2 ROOM,47,Model A,260000
2018-08,PUNGGOL,2 ROOM,46,Model A,250000
2018-08,PUNGGOL,2 ROOM,46,Model A,260000
2018-08,PUNGGOL,2 ROOM,46,Model A,265000
2018-08,PUNGGOL,3 ROOM,69,Model A,350000
2018-08,PUNGGOL,3 ROOM,67,Model A,360000
2018-08,PUNGGOL,3 ROOM,67,Model A,366000
2018-08,PUNGGOL,3 ROOM,67,Model A,370000
2018-08,PUNGGOL,3 ROOM,70,Premium Apartment,345000
2018-08,PUNGGOL,3 ROOM,67,Model A,385000
2018-08,PUNGGOL,3 ROOM,73,Premium Apartment,328000
2018-08,PUNGGOL,3 ROOM,69,Premium Apartment,370000
2018-08,PUNGGOL,3 ROOM,67,Model A,295000
2018-08,PUNGGOL,3 ROOM,67,Model A,358000
2018-08,PUNGGOL,3 ROOM,67,Model A,342000
2018-08,PUNGGOL,3 ROOM,67,Model A,370000
2018-08,PUNGGOL,4 ROOM,91,Premium Apartment,350000
2018-08,PUNGGOL,4 ROOM,97,Model A,455000
2018-08,PUNGGOL,4 ROOM,92,Model A,448000
2018-08,PUNGGOL,4 ROOM,92,Model A,373000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,500888
2018-08,PUNGGOL,4 ROOM,95,Premium Apartment,370000
2018-08,PUNGGOL,4 ROOM,93,Model A,380000
2018-08,PUNGGOL,4 ROOM,91,Premium Apartment,420000
2018-08,PUNGGOL,4 ROOM,94,Model A,460888
2018-08,PUNGGOL,4 ROOM,94,Model A,425888
2018-08,PUNGGOL,4 ROOM,94,Model A,430000
2018-08,PUNGGOL,4 ROOM,93,Model A,370000
2018-08,PUNGGOL,4 ROOM,94,Model A,455000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,478000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,380000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,450000
2018-08,PUNGGOL,4 ROOM,93,Model A,448888
2018-08,PUNGGOL,4 ROOM,93,Model A,430000
2018-08,PUNGGOL,4 ROOM,93,Model A,431000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,443000
2018-08,PUNGGOL,4 ROOM,93,Model A,422000
2018-08,PUNGGOL,4 ROOM,95,Premium Apartment,392000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,440000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,410000
2018-08,PUNGGOL,4 ROOM,93,Model A,442000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,459888
2018-08,PUNGGOL,4 ROOM,92,Premium Apartment,400000
2018-08,PUNGGOL,4 ROOM,92,Premium Apartment,320000
2018-08,PUNGGOL,4 ROOM,96,Premium Apartment,505000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,466888
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,528000
2018-08,PUNGGOL,4 ROOM,96,Premium Apartment,478000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,410000
2018-08,PUNGGOL,4 ROOM,92,Model A,425000
2018-08,PUNGGOL,4 ROOM,92,Model A,388000
2018-08,PUNGGOL,4 ROOM,90,Model A,368000
2018-08,PUNGGOL,4 ROOM,92,Model A,395000
2018-08,PUNGGOL,4 ROOM,90,Model A,362000
2018-08,PUNGGOL,4 ROOM,90,Model A,355000
2018-08,PUNGGOL,4 ROOM,97,Premium Apartment,460000
2018-08,PUNGGOL,4 ROOM,97,Premium Apartment,473000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,420000
2018-08,PUNGGOL,4 ROOM,93,Model A,370000
2018-08,PUNGGOL,4 ROOM,92,Model A,420000
2018-08,PUNGGOL,4 ROOM,99,Premium Apartment,530000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,505000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,450000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,536888
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,489000
2018-08,PUNGGOL,4 ROOM,96,Premium Apartment,540000
2018-08,PUNGGOL,4 ROOM,94,Premium Apartment,484000
2018-08,PUNGGOL,4 ROOM,92,Model A,446000
2018-08,PUNGGOL,4 ROOM,92,Model A,472000
2018-08,PUNGGOL,4 ROOM,98,Premium Apartment,523000
2018-08,PUNGGOL,4 ROOM,92,Model A,487888
2018-08,PUNGGOL,4 ROOM,94,Premium Apartment,555000
2018-08,PUNGGOL,4 ROOM,92,Model A,468000
2018-08,PUNGGOL,4 ROOM,95,Premium Apartment,495000
2018-08,PUNGGOL,4 ROOM,92,Model A,418000
2018-08,PUNGGOL,4 ROOM,92,Model A,448000
2018-08,PUNGGOL,4 ROOM,92,Model A,430000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,502000
2018-08,PUNGGOL,4 ROOM,94,Premium Apartment,523888
2018-08,PUNGGOL,4 ROOM,96,Premium Apartment,440000
2018-08,PUNGGOL,4 ROOM,92,Model A,450000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,478000
2018-08,PUNGGOL,4 ROOM,96,Premium Apartment,460000
2018-08,PUNGGOL,4 ROOM,92,Model A,450000
2018-08,PUNGGOL,4 ROOM,92,Model A,475000
2018-08,PUNGGOL,4 ROOM,92,Model A,480000
2018-08,PUNGGOL,4 ROOM,90,Premium Apartment,370000
2018-08,PUNGGOL,4 ROOM,93,Model A,420000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,433888
2018-08,PUNGGOL,4 ROOM,92,Model A,390000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,530000
2018-08,PUNGGOL,4 ROOM,92,Model A,481000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,530000
2018-08,PUNGGOL,4 ROOM,92,Model A,468000
2018-08,PUNGGOL,4 ROOM,92,Model A,465000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,538000
2018-08,PUNGGOL,4 ROOM,93,Premium Apartment,455000
2018-08,PUNGGOL,4 ROOM,93,Model A,490000
2018-08,PUNGGOL,4 ROOM,92,Premium Apartment,518000
2018-08,PUNGGOL,4 ROOM,93,Model A,490000
2018-08,PUNGGOL,4 ROOM,93,Model A,458000
2018-08,PUNGGOL,4 ROOM,93,Model A,480000
2018-08,PUNGGOL,5 ROOM,110,Improved,460000
2018-08,PUNGGOL,5 ROOM,111,Premium Apartment,382000
2018-08,PUNGGOL,5 ROOM,111,Premium Apartment,385000
2018-08,PUNGGOL,5 ROOM,110,Improved,440000
2018-08,PUNGGOL,5 ROOM,110,Improved,445000
2018-08,PUNGGOL,5 ROOM,111,Premium Apartment,395000
2018-08,PUNGGOL,5 ROOM,110,Improved,425000
2018-08,PUNGGOL,5 ROOM,111,Premium Apartment,375000
2018-08,PUNGGOL,5 ROOM,110,Improved,385000
2018-08,PUNGGOL,5 ROOM,110,Premium Apartment,395000
2018-08,PUNGGOL,5 ROOM,110,Improved,430000
2018-08,PUNGGOL,5 ROOM,110,Improved,438888
2018-08,PUNGGOL,5 ROOM,110,Improved,410000
2018-08,PUNGGOL,5 ROOM,110,Premium Apartment,445000
2018-08,PUNGGOL,5 ROOM,110,Improved,415000
2018-08,PUNGGOL,5 ROOM,114,Premium Apartment,453000
2018-08,PUNGGOL,5 ROOM,110,Premium Apartment,428000
